id,prodName,prodCatid,prodCat,prodPcatid,prodPcat,lowPrice,highPrice,avgPrice,place,specInfo,unitInfo,pubDate,status,userIdCreate,userIdModified,userCreate,userModified,gmtCreate,gmtModified
1389993,花牛,1187,水果,,苹果类,2.5,5.0,3.75,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389972,后臀尖,1189,肉禽蛋,1205,猪肉类,9.5,10.5,10.0,,瘦,斤,2023-01-17 00:00:00,,138,,admin,,,
1389971,后臀尖,1189,肉禽蛋,1205,猪肉类,8.5,9.5,9.0,,肥,斤,2023-01-17 00:00:00,,138,,admin,,,
1389970,五花肉,1189,肉禽蛋,1205,猪肉类,12.0,13.0,12.5,,瘦,斤,2023-01-17 00:00:00,,138,,admin,,,
1389969,五花肉,1189,肉禽蛋,1205,猪肉类,11.0,12.0,11.5,,肥,斤,2023-01-17 00:00:00,,138,,admin,,,
1389968,五花头,1189,肉禽蛋,1205,猪肉类,9.0,10.5,9.75,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389967,纯通脊,1189,肉禽蛋,1205,猪肉类,12.0,13.0,12.5,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389966,通脊,1189,肉禽蛋,1205,猪肉类,9.0,10.5,9.75,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389965,小里脊,1189,肉禽蛋,1205,猪肉类,15.0,16.0,15.5,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389964,梅花肉,1189,肉禽蛋,1205,猪肉类,13.0,14.0,13.5,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389963,纯瘦肉,1189,肉禽蛋,1205,猪肉类,10.5,12.0,11.25,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389962,护心肉,1189,肉禽蛋,1205,猪肉类,14.0,14.0,14.0,,鲜,斤,2023-01-17 00:00:00,,138,,admin,,,
1389961,前肘,1189,肉禽蛋,1205,猪肉类,14.0,16.0,15.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389960,后肘（带骨）,1189,肉禽蛋,1205,猪肉类,8.5,12.0,10.25,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389959,后肘（去骨）,1189,肉禽蛋,1205,猪肉类,12.0,14.0,13.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389958,猪尾巴,1189,肉禽蛋,1205,猪肉类,48.0,50.0,49.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389957,猪蹄,1189,肉禽蛋,1205,猪肉类,22.0,24.0,23.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389956,纯排骨,1189,肉禽蛋,1205,猪肉类,24.0,29.0,26.5,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389955,纯腔骨,1189,肉禽蛋,1205,猪肉类,7.0,9.0,8.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389954,腔排骨,1189,肉禽蛋,1205,猪肉类,15.0,20.0,17.5,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389953,梅花骨,1189,肉禽蛋,1205,猪肉类,12.0,13.0,12.5,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389952,棒骨,1189,肉禽蛋,1205,猪肉类,8.0,10.0,9.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389951,猪头,1189,肉禽蛋,1205,猪肉类,10.0,10.0,10.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389950,猪口条,1189,肉禽蛋,1205,猪肉类,20.0,20.0,20.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389949,猪耳,1189,肉禽蛋,1205,猪肉类,29.0,29.0,29.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389948,猪脑,1189,肉禽蛋,1205,猪肉类,23.0,25.0,24.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389947,猪肚,1189,肉禽蛋,1205,猪肉类,29.0,30.0,29.5,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389946,猪板油,1189,肉禽蛋,1205,猪肉类,7.0,7.5,7.25,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389945,肥膘肉,1189,肉禽蛋,1205,猪肉类,4.0,4.0,4.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389944,猪腰子,1189,肉禽蛋,1205,猪肉类,15.0,15.0,15.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389943,猪心,1189,肉禽蛋,1205,猪肉类,12.0,12.0,12.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389942,猪肝,1189,肉禽蛋,1205,猪肉类,6.0,6.0,6.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389941,猪肺,1189,肉禽蛋,1205,猪肉类,3.0,4.0,3.5,,,个,2023-01-17 00:00:00,,138,,admin,,,
1389940,猪皮,1189,肉禽蛋,1205,猪肉类,3.0,4.0,3.5,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389939,猪肠头,1189,肉禽蛋,1205,猪肉类,19.0,20.0,19.5,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389938,猪肠,1189,肉禽蛋,1205,猪肉类,18.0,19.0,18.5,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389937,整牛,1189,肉禽蛋,1206,牛肉类,33.0,33.0,33.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389936,牛前腱,1189,肉禽蛋,1206,牛肉类,42.0,45.0,43.5,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389935,牛后腱,1189,肉禽蛋,1206,牛肉类,42.0,45.0,43.5,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389934,牛前腿,1189,肉禽蛋,1206,牛肉类,33.0,33.0,33.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389933,牛后腿,1189,肉禽蛋,1206,牛肉类,33.0,33.0,33.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389932,牛腰窝,1189,肉禽蛋,1206,牛肉类,35.0,35.0,35.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389931,肥牛,1189,肉禽蛋,1206,牛肉类,30.0,35.0,32.5,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389930,牛柳,1189,肉禽蛋,1206,牛肉类,36.0,37.0,36.5,,里脊,斤,2023-01-17 00:00:00,,138,,admin,,,
1389929,精牛柳,1189,肉禽蛋,1206,牛肉类,37.0,38.0,37.5,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389928,牛腩,1189,肉禽蛋,1206,牛肉类,33.0,34.0,33.5,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389927,牛林,1189,肉禽蛋,1206,牛肉类,33.0,33.0,33.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389926,牛金钱腱,1189,肉禽蛋,1206,牛肉类,60.0,60.0,60.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389925,牛筋头巴脑,1189,肉禽蛋,1206,牛肉类,30.0,32.0,31.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389924,牛宝,1189,肉禽蛋,1206,牛肉类,18.0,18.0,18.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389923,牛鞭,1189,肉禽蛋,1206,牛肉类,60.0,60.0,60.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389922,牛油,1189,肉禽蛋,1206,牛肉类,5.0,5.0,5.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389921,牛心,1189,肉禽蛋,1206,牛肉类,10.0,10.0,10.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389920,牛舌,1189,肉禽蛋,1206,牛肉类,43.0,45.0,44.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389919,牛骨,1189,肉禽蛋,1206,牛肉类,4.0,4.0,4.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389918,牛排骨,1189,肉禽蛋,1206,牛肉类,30.0,30.0,30.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389917,牛蹄筋,1189,肉禽蛋,1206,牛肉类,27.0,28.0,27.5,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389916,牛板筋,1189,肉禽蛋,1206,牛肉类,35.0,35.0,35.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389915,牛心管,1189,肉禽蛋,1206,牛肉类,58.0,58.0,58.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389914,牛肚,1189,肉禽蛋,1206,牛肉类,18.0,20.0,19.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389913,牛腰子,1189,肉禽蛋,1206,牛肉类,10.0,10.0,10.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389912,牛尾,1189,肉禽蛋,1206,牛肉类,28.0,35.0,31.5,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389911,牛百叶,1189,肉禽蛋,1206,牛肉类,43.0,45.0,44.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389910,牛上脑,1189,肉禽蛋,1206,牛肉类,33.0,33.0,33.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389909,整羊,1189,肉禽蛋,1207,羊肉类,26.0,27.5,26.75,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389908,去骨羊前腿,1189,肉禽蛋,1207,羊肉类,33.0,34.0,33.5,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389907,去骨羊后腿,1189,肉禽蛋,1207,羊肉类,34.0,35.0,34.5,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389906,羊腰窝,1189,肉禽蛋,1207,羊肉类,32.0,33.0,32.5,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389905,羊肉片,1189,肉禽蛋,1207,羊肉类,32.0,38.0,35.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389904,羊腰子,1189,肉禽蛋,1207,羊肉类,13.0,14.0,13.5,,挂油,个,2023-01-17 00:00:00,,138,,admin,,,
1389903,羊蝎子,1189,肉禽蛋,1207,羊肉类,16.0,17.0,16.5,,普通,斤,2023-01-17 00:00:00,,138,,admin,,,
1389902,羊蝎子,1189,肉禽蛋,1207,羊肉类,26.0,27.0,26.5,,精品,斤,2023-01-17 00:00:00,,138,,admin,,,
1389901,羊排骨,1189,肉禽蛋,1207,羊肉类,26.0,27.0,26.5,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389900,羊尾巴油,1189,肉禽蛋,1207,羊肉类,8.0,8.0,8.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389899,羊小腿,1189,肉禽蛋,1207,羊肉类,19.0,21.0,20.0,,羊棒,斤,2023-01-17 00:00:00,,138,,admin,,,
1389898,羊腱子肉,1189,肉禽蛋,1207,羊肉类,35.0,36.0,35.5,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389897,羊蹄,1189,肉禽蛋,1207,羊肉类,14.0,14.0,14.0,,水褪,斤,2023-01-17 00:00:00,,138,,admin,,,
1389896,羊头,1189,肉禽蛋,1207,羊肉类,13.0,13.0,13.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389895,羊肝,1189,肉禽蛋,1207,羊肉类,7.0,7.0,7.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389894,羊心,1189,肉禽蛋,1207,羊肉类,15.0,16.0,15.5,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389893,羊肠,1189,肉禽蛋,1207,羊肉类,13.0,14.0,13.5,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389872,鸡肝,1189,肉禽蛋,1208,禽蛋类,3.0,3.0,3.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389871,鸡脖子,1189,肉禽蛋,1208,禽蛋类,5.0,5.0,5.0,,去皮,斤,2023-01-17 00:00:00,,138,,admin,,,
1389870,鸡头,1189,肉禽蛋,1208,禽蛋类,3.0,3.0,3.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389869,鸡油,1189,肉禽蛋,1208,禽蛋类,5.5,5.5,5.5,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389868,鸡架子,1189,肉禽蛋,1208,禽蛋类,3.5,4.0,3.75,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389867,白条乌鸡,1189,肉禽蛋,1208,禽蛋类,12.0,12.0,12.0,,净膛,斤,2023-01-17 00:00:00,,138,,admin,,,
1389866,黑爪公鸡,1189,肉禽蛋,1208,禽蛋类,14.0,15.0,14.5,,净膛,斤,2023-01-17 00:00:00,,138,,admin,,,
1389865,白条鹅,1189,肉禽蛋,1208,禽蛋类,13.0,13.0,13.0,,净膛,斤,2023-01-17 00:00:00,,138,,admin,,,
1389864,白条湖鸭,1189,肉禽蛋,1208,禽蛋类,7.5,7.5,7.5,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389863,鸭肠,1189,肉禽蛋,1208,禽蛋类,8.5,8.5,8.5,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389862,鸭肝,1189,肉禽蛋,1208,禽蛋类,5.0,5.0,5.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389861,鸭头,1189,肉禽蛋,1208,禽蛋类,16.0,16.0,16.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389860,鸭心,1189,肉禽蛋,1208,禽蛋类,5.0,5.5,5.25,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389859,鸭腿,1189,肉禽蛋,1208,禽蛋类,6.0,6.0,6.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389858,鸭胗,1189,肉禽蛋,1208,禽蛋类,13.0,13.0,13.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389857,鸭脖子,1189,肉禽蛋,1208,禽蛋类,8.0,9.0,8.5,,去皮,斤,2023-01-17 00:00:00,,138,,admin,,,
1389856,白条乳鸽,1189,肉禽蛋,1208,禽蛋类,18.0,19.0,18.5,,,只,2023-01-17 00:00:00,,138,,admin,,,
1389855,箱鸡蛋,1189,肉禽蛋,1208,禽蛋类,234.0,240.0,237.0,,,箱,2023-01-17 00:00:00,,138,,admin,,,
1389854,箱鸡蛋,1189,肉禽蛋,1208,禽蛋类,5.31,5.45,5.38,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389853,散鸡蛋,1189,肉禽蛋,1208,禽蛋类,5.6,5.8,5.7,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389892,羊肚,1189,肉禽蛋,1207,羊肉类,20.0,20.0,20.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389891,羊上脑,1189,肉禽蛋,1207,羊肉类,34.0,34.0,34.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389890,羊骨头,1189,肉禽蛋,1207,羊肉类,10.0,10.0,10.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389889,羊腩,1189,肉禽蛋,1207,羊肉类,24.0,26.0,25.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389888,羊里脊,1189,肉禽蛋,1207,羊肉类,33.0,34.0,33.5,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389887,淘汰鸡,1189,肉禽蛋,1208,禽蛋类,11.5,12.0,11.75,,干净膛,斤,2023-01-17 00:00:00,,138,,admin,,,
1389886,淘汰鸡,1189,肉禽蛋,1208,禽蛋类,10.5,11.0,10.75,,净膛,斤,2023-01-17 00:00:00,,138,,admin,,,
1389885,仔鸡,1189,肉禽蛋,1208,禽蛋类,9.0,9.5,9.25,,净膛,斤,2023-01-17 00:00:00,,138,,admin,,,
1389884,肉鸡,1189,肉禽蛋,1208,禽蛋类,7.0,7.0,7.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389883,鸡胸,1189,肉禽蛋,1208,禽蛋类,7.0,7.2,7.1,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389882,鸡翅,1189,肉禽蛋,1208,禽蛋类,12.0,12.0,12.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389881,鸡翅尖,1189,肉禽蛋,1208,禽蛋类,7.5,7.5,7.5,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389880,鸡翅中,1189,肉禽蛋,1208,禽蛋类,22.0,23.0,22.5,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389879,鸡翅根,1189,肉禽蛋,1208,禽蛋类,9.0,9.5,9.25,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389878,鸡边腿,1189,肉禽蛋,1208,禽蛋类,6.8,7.0,6.9,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389877,鸡排腿,1189,肉禽蛋,1208,禽蛋类,7.3,7.7,7.5,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389876,鸡琵琶腿,1189,肉禽蛋,1208,禽蛋类,8.3,8.8,8.55,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389875,鸡胗,1189,肉禽蛋,1208,禽蛋类,12.0,18.0,15.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389874,鸡爪,1189,肉禽蛋,1208,禽蛋类,21.0,22.0,21.5,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389873,鸡心,1189,肉禽蛋,1208,禽蛋类,5.8,6.2,6.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389852,生鸭蛋,1189,肉禽蛋,1208,禽蛋类,7.3,8.0,7.65,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389851,熟鸭蛋,1189,肉禽蛋,1208,禽蛋类,9.0,10.0,9.5,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389850,松花蛋,1189,肉禽蛋,1208,禽蛋类,7.2,10.5,8.85,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389849,鹅蛋,1189,肉禽蛋,1208,禽蛋类,16.5,19.0,17.75,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389848,鹌鹑蛋,1189,肉禽蛋,1208,禽蛋类,6.4,7.0,6.7,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389847,柴鸡蛋,1189,肉禽蛋,1208,禽蛋类,5.4,8.5,6.95,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389846,乌鸡蛋,1189,肉禽蛋,1208,禽蛋类,8.5,9.5,9.0,,,斤,2023-01-17 00:00:00,,138,,admin,,,
1389845,鸵鸟蛋,1189,肉禽蛋,1208,禽蛋类,90.0,110.0,100.0,,,个,2023-01-17 00:00:00,,138,,admin,,,
1389844,鸽子蛋,1189,肉禽蛋,1208,禽蛋类,3.3,3.5,3.4,,,个,2023-01-17 00:00:00,,138,,admin,,,
1389843,鲤鱼,1190,水产,1209,淡水鱼,5.5,6.0,5.75,,750g-1000g,斤,2023-01-17 00:00:00,,138,,admin,,,
1389842,鲤鱼,1190,水产,1209,淡水鱼,5.5,6.5,6.0,,>1000g,斤,2023-01-17 00:00:00,,138,,admin,,,
1389841,草鱼,1190,水产,1209,淡水鱼,6.5,7.0,6.75,,750g-1000g,斤,2023-01-17 00:00:00,,138,,admin,,,
1389840,草鱼,1190,水产,1209,淡水鱼,7.3,7.5,7.4,,1500g左右,斤,2023-01-17 00:00:00,,138,,admin,,,
1389839,草鱼,1190,水产,1209,淡水鱼,8.5,9.5,9.0,,5000g左右,斤,2023-01-17 00:00:00,,138,,admin,,,
1389838,鲫鱼,1190,水产,1209,淡水鱼,8.0,8.0,8.0,,100g-150g,斤,2023-01-17 00:00:00,,138,,admin,,,
1389837,鲫鱼,1190,水产,1209,淡水鱼,9.0,9.0,9.0,,200g-250g,斤,2023-01-17 00:00:00,,138,,admin,,,
1389836,鲫鱼,1190,水产,1209,淡水鱼,10.0,10.0,10.0,,350g-400g,斤,2023-01-17 00:00:00,,138,,admin,,,
1389835,胖头鱼,1190,水产,1209,淡水鱼,10.0,10.0,10.0,,>2000g,斤,2023-01-17 00:00:00,,138,,admin,,,
1389834,胖头鱼,1190,水产,1209,淡水鱼,9.0,9.0,9.0,,<2000g,斤,2023-01-17 00:00:00,,138,,admin,,,
1389833,武昌鱼,1190,水产,1209,淡水鱼,10.0,11.0,10.5,,700g左右,斤,2023-01-17 00:00:00,,138,,admin,,,
1389832,鲢鱼,1190,水产,1209,淡水鱼,4.0,5.0,4.5,,>1500g,斤,2023-01-17 00:00:00,,138,,admin,,,
1389831,鲢鱼,1190,水产,1209,淡水鱼,3.5,4.0,3.75,,1000-1500g,斤,2023-01-17 00:00:00,,138,,admin,,,
1389830,鲶鱼,1190,水产,1209,淡水鱼,6.0,6.5,6.25,,养殖,斤,2023-01-17 00:00:00,,138,,admin,,,
1389829,松花鱼,1190,水产,1209,淡水鱼,11.0,12.0,11.5,,养殖,斤,2023-01-17 00:00:00,,138,,admin,,,
1389828,黑鱼,1190,水产,1209,淡水鱼,11.0,12.0,11.5,,<1500g,斤,2023-01-17 00:00:00,,138,,admin,,,
1389827,黑鱼,1190,水产,1209,淡水鱼,13.0,14.0,13.5,,>1500g,斤,2023-01-17 00:00:00,,138,,admin,,,
1389826,黄鳝,1190,水产,1209,淡水鱼,28.0,29.0,28.5,,50g-100g,斤,2023-01-17 00:00:00,,138,,admin,,,
1389825,黄鳝,1190,水产,1209,淡水鱼,37.0,38.0,37.5,,100g-200g,斤,2023-01-17 00:00:00,,138,,admin,,,
1389824,罗非鱼,1190,水产,1209,淡水鱼,11.0,12.0,11.5,,活,斤,2023-01-17 00:00:00,,138,,admin,,,
1389823,虹鳟鱼,1190,水产,1209,淡水鱼,21.0,22.0,21.5,,活,斤,2023-01-17 00:00:00,,138,,admin,,,
1389822,鲟鱼,1190,水产,1209,淡水鱼,17.0,18.0,17.5,,活,斤,2023-01-17 00:00:00,,138,,admin,,,
1389821,青鱼,1190,水产,1209,淡水鱼,12.0,13.0,12.5,,活,斤,2023-01-17 00:00:00,,138,,admin,,,
1389820,桂鱼,1190,水产,1209,淡水鱼,33.0,34.0,33.5,,标桂,斤,2023-01-17 00:00:00,,138,,admin,,,
1389819,嘎鱼,1190,水产,1209,淡水鱼,20.0,21.0,20.5,,>100g,斤,2023-01-17 00:00:00,,138,,admin,,,
1389818,嘎鱼,1190,水产,1209,淡水鱼,17.0,18.0,17.5,,<100g,斤,2023-01-17 00:00:00,,138,,admin,,,
1389817,淡水鲈鱼,1190,水产,1209,淡水鱼,15.0,16.0,15.5,,活,斤,2023-01-17 00:00:00,,138,,admin,,,
1389816,泥鳅,1190,水产,1209,淡水鱼,11.0,18.0,14.5,,活,斤,2023-01-17 00:00:00,,138,,admin,,,
1389815,清江鱼,1190,水产,1209,淡水鱼,12.0,13.0,12.5,,活,斤,2023-01-17 00:00:00,,138,,admin,,,
1389814,燕鲅,1190,水产,1210,海水鱼,18.0,22.0,20.0,,鲜,斤,2023-01-17 00:00:00,,138,,admin,,,
1389813,鲐鲅,1190,水产,1210,海水鱼,4.0,6.0,5.0,,<300g/冻,斤,2023-01-17 00:00:00,,138,,admin,,,
1389812,小黄花鱼,1190,水产,1210,海水鱼,6.0,8.0,7.0,,冻,斤,2023-01-17 00:00:00,,138,,admin,,,
1389811,多宝鱼,1190,水产,1210,海水鱼,26.0,28.0,27.0,,活,斤,2023-01-17 00:00:00,,138,,admin,,,
1389810,鳕鱼,1190,水产,1210,海水鱼,7.0,8.0,7.5,,冻,斤,2023-01-17 00:00:00,,138,,admin,,,
1389809,牛尾巴鱼,1190,水产,1210,海水鱼,8.0,18.0,13.0,,鲜,斤,2023-01-17 00:00:00,,138,,admin,,,
1389808,带鱼,1190,水产,1210,海水鱼,9.0,10.0,9.5,网,100g-200g/冻,斤,2023-01-17 00:00:00,,138,,admin,,,
1389807,带鱼,1190,水产,1210,海水鱼,14.0,16.0,15.0,网,300g-500g/冻,斤,2023-01-17 00:00:00,,138,,admin,,,
1389806,带鱼,1190,水产,1210,海水鱼,19.0,20.0,19.5,网,500g-700g/冻,斤,2023-01-17 00:00:00,,138,,admin,,,
1389805,带鱼,1190,水产,1210,海水鱼,14.0,15.0,14.5,吊,100g-200g/冻,斤,2023-01-17 00:00:00,,138,,admin,,,
1389804,带鱼,1190,水产,1210,海水鱼,20.0,22.0,21.0,吊,300g-500g/冻,斤,2023-01-17 00:00:00,,138,,admin,,,
1389803,带鱼,1190,水产,1210,海水鱼,22.0,24.0,23.0,吊,500g-700g/冻,斤,2023-01-17 00:00:00,,138,,admin,,,
1389802,黄花鱼,1190,水产,1210,海水鱼,17.0,18.0,17.5,国产,250g左右/鲜,斤,2023-01-17 00:00:00,,138,,admin,,,
1389801,黄花鱼,1190,水产,1210,海水鱼,18.0,19.0,18.5,国产,500g左右/鲜,斤,2023-01-17 00:00:00,,138,,admin,,,
1389800,黄花鱼,1190,水产,1210,海水鱼,20.0,22.0,21.0,国产,750g左右/鲜,斤,2023-01-17 00:00:00,,138,,admin,,,
1389799,平鱼,1190,水产,1210,海水鱼,10.0,11.0,10.5,国产,80-100g/冻,斤,2023-01-17 00:00:00,,138,,admin,,,
1389798,平鱼,1190,水产,1210,海水鱼,15.0,17.0,16.0,国产,120-130g/冻,斤,2023-01-17 00:00:00,,138,,admin,,,
1389797,平鱼,1190,水产,1210,海水鱼,26.0,28.0,27.0,国产,150-200g/冻,斤,2023-01-17 00:00:00,,138,,admin,,,
1389796,平鱼,1190,水产,1210,海水鱼,40.0,42.0,41.0,国产,250-300g/冻,斤,2023-01-17 00:00:00,,138,,admin,,,
1389795,鱿鱼,1190,水产,1210,海水鱼,14.0,15.0,14.5,,带头,斤,2023-01-17 00:00:00,,138,,admin,,,
1389794,鱿鱼,1190,水产,1210,海水鱼,22.0,24.0,23.0,,去头,斤,2023-01-17 00:00:00,,138,,admin,,,
1389793,海鲈鱼,1190,水产,1210,海水鱼,14.0,15.0,14.5,,鲜,斤,2023-01-17 00:00:00,,138,,admin,,,
1389772,鲍鱼,1190,水产,1218,贝壳类,7.0,8.0,7.5,,8-9头,个,2023-01-17 00:00:00,,138,,admin,,,
1389771,鲍鱼,1190,水产,1218,贝壳类,4.0,5.0,4.5,,10-12头,个,2023-01-17 00:00:00,,138,,admin,,,
1389770,扇贝,1190,水产,1218,贝壳类,40.0,45.0,42.5,,>16cm/活,斤,2023-01-17 00:00:00,,138,,admin,,,
1389769,扇贝,1190,水产,1218,贝壳类,32.0,35.0,33.5,,10-12cm/活,斤,2023-01-17 00:00:00,,138,,admin,,,
1389768,扇贝,1190,水产,1218,贝壳类,30.0,32.0,31.0,,7-9cm/活,斤,2023-01-17 00:00:00,,138,,admin,,,
1389767,小红扇贝,1190,水产,1218,贝壳类,4.0,4.0,4.0,,活,斤,2023-01-17 00:00:00,,138,,admin,,,
1389766,钉螺,1190,水产,1218,贝壳类,7.0,7.0,7.0,,活,斤,2023-01-17 00:00:00,,138,,admin,,,
1389765,海螺,1190,水产,1218,贝壳类,22.0,23.0,22.5,,活（小）,斤,2023-01-17 00:00:00,,138,,admin,,,
1389764,海螺,1190,水产,1218,贝壳类,25.0,27.0,26.0,,活（中）,斤,2023-01-17 00:00:00,,138,,admin,,,
1389763,海螺,1190,水产,1218,贝壳类,32.0,35.0,33.5,,活（大）,斤,2023-01-17 00:00:00,,138,,admin,,,
1389762,蛏子,1190,水产,1218,贝壳类,14.0,15.0,14.5,,活,斤,2023-01-17 00:00:00,,138,,admin,,,
1389761,海虹,1190,水产,1218,贝壳类,6.0,7.0,6.5,,活,斤,2023-01-17 00:00:00,,138,,admin,,,
1389760,带子,1190,水产,1218,贝壳类,16.0,18.0,17.0,,活,斤,2023-01-17 00:00:00,,138,,admin,,,
1389759,生蚝,1190,水产,1218,贝壳类,11.0,11.0,11.0,,150g,斤,2023-01-17 00:00:00,,138,,admin,,,
1389758,生蚝,1190,水产,1218,贝壳类,12.0,12.0,12.0,,200g,斤,2023-01-17 00:00:00,,138,,admin,,,
